Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,ISIN
FISV,FISERV INC,Financials,Equity,8999329.9,0.03,"8,999,329.90",171155.0,52.58,United States,NASDAQ,USD,1.00,USD,-,
EIX,EDISON INTERNATIONAL,Utilities,Equity,9001264.56,0.03,"9,001,264.56",122167.0,73.68,United States,NYSE,USD,1.00,USD,-,
2327,YAGEO,Information Technology,Equity,8993100.49,0.03,"8,993,100.49",513344.0,17.52,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
LPLA,LPL FINANCIAL HOLDINGS,Financials,Equity,8977761.88,0.03,"8,977,761.88",24854.0,361.22,United States,NASDAQ,USD,1.00,USD,-,
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,Equity,8967721.0,0.03,"8,967,721.00",14314.0,626.5,United States,NYSE,USD,1.00,USD,-,
ATO,ATMOS ENERGY,Utilities,Equity,8940918.96,0.03,"8,940,918.96",53468.0,167.22,United States,NYSE,USD,1.00,USD,-,
DG,DOLLAR GENERAL CORP,Consumer Staples,Equity,8934916.86,0.03,"8,934,916.86",70974.0,125.89,United States,NYSE,USD,1.00,USD,-,
5108,BRIDGESTONE,Consumer Discretionary,Equity,8914777.81,0.03,"8,914,777.81",343400.0,25.96,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
034020,DOOSAN ENERBILITY LTD,Industrials,Equity,8864573.88,0.03,"8,864,573.88",142473.0,62.22,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
ERIC B,ERICSSON B,Information Technology,Equity,8858430.14,0.03,"8,858,430.14",876561.0,10.11,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,"Jan 01, 1998",
SAMPO,SAMPO CLASS A,Financials,Equity,8853000.61,0.03,"8,853,000.61",775689.0,11.41,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.86,EUR,-,
DGX,QUEST DIAGNOSTICS INC,Health Care,Equity,8845342.21,0.03,"8,845,342.21",36161.0,244.61,United States,NYSE,USD,1.00,USD,-,
VICI,VICI PPTYS INC,Real Estate,Equity,8838723.45,0.03,"8,838,723.45",342985.0,25.77,United States,NYSE,USD,1.00,USD,-,
9961,TRIP.COM GROUP,Consumer Discretionary,Equity,8820251.55,0.03,"8,820,251.55",194776.0,45.28,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
XYL,XYLEM INC,Industrials,Equity,8817453.45,0.03,"8,817,453.45",78273.0,112.65,United States,NYSE,USD,1.00,USD,-,
2628,CHINA LIFE INSURANCE LTD H,Financials,Equity,8800413.3,0.03,"8,800,413.30",2353000.0,3.74,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
IMB,IMPERIAL BRANDS PLC,Consumer Staples,Equity,8742617.35,0.03,"8,742,617.35",255120.0,34.27,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
6971,KYOCERA,Information Technology,Equity,8730848.61,0.03,"8,730,848.61",381200.0,22.9,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
BAJFINANCE,BAJAJ FINANCE LTD,Financials,Equity,8688596.57,0.03,"8,688,596.57",766540.0,11.33,India,National Stock Exchange Of India,USD,95.55,INR,-,
DOV,DOVER CORP,Industrials,Equity,8656665.26,0.03,"8,656,665.26",42893.0,201.82,United States,NYSE,USD,1.00,USD,-,
ATCO B,ATLAS COPCO CLASS B,Industrials,Equity,8638834.11,0.03,"8,638,834.11",453459.0,19.05,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
Z74,SINGAPORE TELECOMMUNICATIONS LTD,Communication,Equity,8627286.24,0.03,"8,627,286.24",2431900.0,3.55,Singapore,Singapore Exchange,USD,1.27,SGD,-,
HO,THALES SA,Industrials,Equity,8630409.57,0.03,"8,630,409.57",30039.0,287.31,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
1211,SAUDI ARABIAN MINING,Materials,Equity,8625862.3,0.03,"8,625,862.30",464658.0,18.56,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-,
PUB,PUBLICIS GROUPE,Communication,Equity,8627083.24,0.03,"8,627,083.24",73127.0,117.97,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
2382,QUANTA COMPUTER,Information Technology,Equity,8621596.88,0.03,"8,621,596.88",819000.0,10.53,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
CINF,CINCINNATI FINANCIAL,Financials,Equity,8612370.92,0.03,"8,612,370.92",49921.0,172.52,United States,NASDAQ,USD,1.00,USD,-,
EL,ESTEE LAUDER INC CLASS A,Consumer Staples,Equity,8606621.14,0.03,"8,606,621.14",81034.0,106.21,United States,NYSE,USD,1.00,USD,-,
2059,KING SLIDE WORKS,Information Technology,Equity,8600243.05,0.03,"8,600,243.05",19000.0,452.64,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
6178,JAPAN POST HOLDINGS LTD,Financials,Equity,8583087.5,0.03,"8,583,087.50",563900.0,15.22,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
PPL,PEMBINA PIPELINE,Energy,Equity,8578988.76,0.03,"8,578,988.76",177291.0,48.39,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
ES,EVERSOURCE ENERGY,Utilities,Equity,8551462.68,0.03,"8,551,462.68",120579.0,70.92,United States,NYSE,USD,1.00,USD,-,
AWK,AMERICAN WATER WORKS,Utilities,Equity,8551599.78,0.03,"8,551,599.78",62562.0,136.69,United States,NYSE,USD,1.00,USD,-,
Q,QNITY ELECTRONICS,Information Technology,Equity,8535574.25,0.03,"8,535,574.25",67555.0,126.35,United States,NYSE,USD,1.00,USD,-,
AXISBANK,AXIS BANK,Financials,Equity,8522744.7,0.03,"8,522,744.70",648341.0,13.15,India,National Stock Exchange Of India,USD,95.55,INR,-,
RF,REGIONS FINANCIAL,Financials,Equity,8513702.4,0.03,"8,513,702.40",280056.0,30.4,United States,NYSE,USD,1.00,USD,-,
012450,HANWHA AEROSPACE LTD,Industrials,Equity,8511299.44,0.03,"8,511,299.44",10218.0,832.97,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
WSM,WILLIAMS SONOMA INC,Consumer Discretionary,Equity,8485609.6,0.03,"8,485,609.60",35594.0,238.4,United States,NYSE,USD,1.00,USD,-,
LT,LARSEN AND TOUBRO LTD,Industrials,Equity,8479032.71,0.03,"8,479,032.71",201177.0,42.15,India,National Stock Exchange Of India,USD,95.55,INR,-,
2899,ZIJIN MINING GROUP LTD H,Materials,Equity,8474148.53,0.03,"8,474,148.53",1764000.0,4.8,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
HSY,HERSHEY FOODS,Consumer Staples,Equity,8462385.72,0.03,"8,462,385.72",46671.0,181.32,United States,NYSE,USD,1.00,USD,-,
FICO,FAIR ISAAC,Information Technology,Equity,8453480.36,0.03,"8,453,480.36",7306.0,1157.06,United States,NYSE,USD,1.00,USD,-,
FTS,FORTIS,Utilities,Equity,8441532.31,0.03,"8,441,532.31",153831.0,54.88,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
4503,ASTELLAS PHARMA,Health Care,Equity,8428229.98,0.03,"8,428,229.98",561600.0,15.01,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
HPQ,HP INC,Information Technology,Equity,8398919.8,0.03,"8,398,919.80",283460.0,29.63,United States,NYSE,USD,1.00,USD,-,
2388,BOC HONG KONG HOLDINGS LTD,Financials,Equity,8372815.52,0.03,"8,372,815.52",1317500.0,6.36,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
VRSK,VERISK ANALYTICS,Industrials,Equity,8323505.48,0.02,"8,323,505.48",43574.0,191.02,United States,NASDAQ,USD,1.00,USD,-,
8309,SUMITOMO MITSUI TRUST GROUP,Financials,Equity,8312733.52,0.02,"8,312,733.52",752064.0,11.05,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
CPAY,CORPAY,Financials,Equity,8280482.71,0.02,"8,280,482.71",20513.0,403.67,United States,NYSE,USD,1.00,USD,-,
PPG,PPG INDUSTRIES,Materials,Equity,8277749.97,0.02,"8,277,749.97",72951.0,113.47,United States,NYSE,USD,1.00,USD,-,
OTIS,OTIS WORLDWIDE,Industrials,Equity,8259728.44,0.02,"8,259,728.44",115553.0,71.48,United States,NYSE,USD,1.00,USD,-,
OMC,OMNICOM GROUP INC,Communication,Equity,8223779.41,0.02,"8,223,779.41",93569.0,87.89,United States,NYSE,USD,1.00,USD,-,
TSEM,TOWER SEMICONDUCTOR,Information Technology,Equity,8212699.29,0.02,"8,212,699.29",36198.0,226.88,Israel,Tel Aviv Stock Exchange,USD,2.97,ILS,-,
9888,BAIDU CLASS A,Communication,Equity,8199343.38,0.02,"8,199,343.38",671310.0,12.21,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
HEI,HEIDELBERG MATERIALS AG,Materials,Equity,8191127.1,0.02,"8,191,127.10",41791.0,196.0,Germany,Xetra,USD,0.86,EUR,-,
PPL,PPL CORP,Utilities,Equity,8188764.36,0.02,"8,188,764.36",237769.0,34.44,United States,NYSE,USD,1.00,USD,-,
NSIS B,NOVOZYMES B,Materials,Equity,8184951.19,0.02,"8,184,951.19",114821.0,71.28,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.42,DKK,-,
HUBB,HUBBELL INC,Industrials,Equity,8172996.12,0.02,"8,172,996.12",17379.0,470.28,United States,NYSE,USD,1.00,USD,-,
LDO,LEONARDO FINMECCANICA SPA,Industrials,Equity,8158282.24,0.02,"8,158,282.24",127252.0,64.11,Italy,Borsa Italiana,USD,0.86,EUR,-,
SW,SMURFIT WESTROCK PLC,Materials,Equity,8150825.67,0.02,"8,150,825.67",167609.0,48.63,United States,NYSE,USD,1.00,USD,-,
FE,FIRSTENERGY CORP,Utilities,Equity,8149018.75,0.02,"8,149,018.75",176195.0,46.25,United States,NYSE,USD,1.00,USD,-,
INSM,INSMED,Health Care,Equity,8138106.99,0.02,"8,138,106.99",67041.0,121.39,United States,NASDAQ,USD,1.00,USD,-,
857,PETROCHINA LTD H,Energy,Equity,8129224.18,0.02,"8,129,224.18",6392000.0,1.27,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
L,LOBLAW COMPANIES LTD,Consumer Staples,Equity,8122540.23,0.02,"8,122,540.23",185749.0,43.73,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
BMPS,BANCA MONTE DEI PASCHI DI SIENA SP,Financials,Equity,8117318.8,0.02,"8,117,318.80",613021.0,13.24,Italy,Borsa Italiana,USD,0.86,EUR,-,
DTG,DAIMLER TRUCK HOLDING E AG,Industrials,Equity,8088484.83,0.02,"8,088,484.83",147898.0,54.69,Germany,Xetra,USD,0.86,EUR,-,
VRSN,VERISIGN,Information Technology,Equity,8076486.19,0.02,"8,076,486.19",27403.0,294.73,United States,NASDAQ,USD,1.00,USD,-,
NXT,NEXT PLC,Consumer Discretionary,Equity,8079348.42,0.02,"8,079,348.42",38290.0,211.0,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
GEBN,GEBERIT AG,Industrials,Equity,8075770.6,0.02,"8,075,770.60",11243.0,718.29,Switzerland,SIX Swiss Exchange,USD,0.80,CHF,-,
CNP,CENTERPOINT ENERGY,Utilities,Equity,8055196.51,0.02,"8,055,196.51",205019.0,39.29,United States,NYSE,USD,1.00,USD,-,
TPR,TAPESTRY,Consumer Discretionary,Equity,8051638.92,0.02,"8,051,638.92",65333.0,123.24,United States,NYSE,USD,1.00,USD,-,
VIE,VEOLIA ENVIRON. SA,Utilities,Equity,8043352.36,0.02,"8,043,352.36",211987.0,37.94,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
006400,SAMSUNG SDI LTD,Information Technology,Equity,8034250.33,0.02,"8,034,250.33",19494.0,412.14,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
669,TECHTRONIC INDUSTRIES,Industrials,Equity,8032476.98,0.02,"8,032,476.98",454000.0,17.69,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
CPI,CAPITEC SHS,Financials,Equity,7959869.83,0.02,"7,959,869.83",27558.0,288.84,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
ML,MICHELIN,Consumer Discretionary,Equity,7961679.83,0.02,"7,961,679.83",199080.0,39.99,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
WST,WEST PHARMACEUTICAL SERVICES,Health Care,Equity,7962146.54,0.02,"7,962,146.54",23006.0,346.09,United States,NYSE,USD,1.00,USD,-,
ALL,ARISTOCRAT LEISURE,Consumer Discretionary,Equity,7939749.55,0.02,"7,939,749.55",183671.0,43.23,Australia,Asx - All Markets,USD,1.39,AUD,-,
CHD,CHURCH AND DWIGHT INC,Consumer Staples,Equity,7933982.11,0.02,"7,933,982.11",77503.0,102.37,United States,NYSE,USD,1.00,USD,-,
6273,SMC (JAPAN) CORP,Industrials,Equity,7934697.46,0.02,"7,934,697.46",17800.0,445.77,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
SBK,STANDARD BANK GROUP,Financials,Equity,7904053.96,0.02,"7,904,053.96",399287.0,19.8,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,Equity,7869679.36,0.02,"7,869,679.36",41263.0,190.72,United States,NYSE,USD,1.00,USD,-,
PHM,PULTEGROUP,Consumer Discretionary,Equity,7849120.5,0.02,"7,849,120.50",61926.0,126.75,United States,NYSE,USD,1.00,USD,-,
TROW,T ROWE PRICE GROUP,Financials,Equity,7826098.72,0.02,"7,826,098.72",69652.0,112.36,United States,NASDAQ,USD,1.00,USD,-,
6160,BEONE MEDICINES AG,Health Care,Equity,7819333.62,0.02,"7,819,333.62",271234.0,28.83,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,Equity,7815781.26,0.02,"7,815,781.26",69678.0,112.17,United States,NASDAQ,USD,1.00,USD,-,
QSR,RESTAURANTS BRANDS INTERNATIONAL,Consumer Discretionary,Equity,7778742.76,0.02,"7,778,742.76",99720.0,78.01,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
BAP,CREDICORP LTD,Financials,Equity,7758081.6,0.02,"7,758,081.60",20788.0,373.2,Peru,NYSE,USD,1.00,USD,-,
ULTA,ULTA BEAUTY INC,Consumer Discretionary,Equity,7750435.0,0.02,"7,750,435.00",14350.0,540.1,United States,NASDAQ,USD,1.00,USD,-,
AER,AERCAP HOLDINGS,Industrials,Equity,7735279.72,0.02,"7,735,279.72",52276.0,147.97,Netherlands,NYSE,USD,1.00,USD,-,
NST,NORTHERN STAR RESOURCES LTD,Materials,Equity,7727539.88,0.02,"7,727,539.88",441470.0,17.5,Australia,Asx - All Markets,USD,1.39,AUD,-,
DLTR,DOLLAR TREE INC,Consumer Staples,Equity,7721600.0,0.02,"7,721,600.00",60800.0,127.0,United States,NASDAQ,USD,1.00,USD,-,
1,CK HUTCHISON HOLDINGS,Industrials,Equity,7715689.21,0.02,"7,715,689.21",861016.0,8.96,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
7751,CANON,Information Technology,Equity,7711009.29,0.02,"7,711,009.29",262000.0,29.43,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
RPRX,ROYALTY PHARMA PLC CLASS A,Health Care,Equity,7705448.64,0.02,"7,705,448.64",124442.0,61.92,United States,NASDAQ,USD,1.00,USD,-,
VLTO,VERALTO CORP,Industrials,Equity,7696665.54,0.02,"7,696,665.54",78242.0,98.37,United States,NYSE,USD,1.00,USD,-,
ZM,ZOOM COMMUNICATIONS CLASS A,Information Technology,Equity,7690207.65,0.02,"7,690,207.65",76695.0,100.27,United States,NASDAQ,USD,1.00,USD,-,
2360,CHROMA ATE INC,Information Technology,Equity,7663389.15,0.02,"7,663,389.15",122000.0,62.81,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
NN,NN GROUP,Financials,Equity,7628793.73,0.02,"7,628,793.73",84808.0,89.95,Netherlands,Euronext Amsterdam,USD,0.86,EUR,-,
DELTA.R,DELTA ELECTRONICS (THAILAND) NON-V,Information Technology,Equity,7623668.57,0.02,"7,623,668.57",987100.0,7.72,Thailand,Stock Exchange Of Thailand,USD,32.89,THB,-,
2887,TS FINANCIAL HOLDING,Financials,Equity,7608322.85,0.02,"7,608,322.85",6462077.0,1.18,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
FM,FIRST QUANTUM MINERALS,Materials,Equity,7590326.28,0.02,"7,590,326.28",217502.0,34.9,Canada,Toronto Stock Exchange,USD,1.39,CAD,"Mar 01, 1996",
FAB,FIRST ABU DHABI BANK,Financials,Equity,7587648.79,0.02,"7,587,648.79",1418956.0,5.35,United Arab Emirates,Abu Dhabi Securities Exchange,USD,3.67,AED,-,
EFX,EQUIFAX,Industrials,Equity,7562241.36,0.02,"7,562,241.36",39726.0,190.36,United States,NYSE,USD,1.00,USD,-,
3968,CHINA MERCHANTS BANK LTD H,Financials,Equity,7547248.74,0.02,"7,547,248.74",1194788.0,6.32,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
068270,CELLTRION,Health Care,Equity,7542535.27,0.02,"7,542,535.27",54434.0,138.56,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
8802,MITSUBISHI ESTATE CO LTD,Real Estate,Equity,7544410.62,0.02,"7,544,410.62",320100.0,23.57,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
A5G,AIB GROUP PLC,Financials,Equity,7538828.74,0.02,"7,538,828.74",599937.0,12.57,Ireland,Irish Stock Exchange - All Market,USD,0.86,EUR,-,
DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,Equity,7530373.71,0.02,"7,530,373.71",35667.0,211.13,United States,NYSE,USD,1.00,USD,-,
ACS,ACS ACTIVIDADES DE CONSTRUCCION Y,Industrials,Equity,7527513.22,0.02,"7,527,513.22",62390.0,120.65,Spain,Bolsa De Madrid,USD,0.86,EUR,-,
CRWV,COREWEAVE CLASS A,Information Technology,Equity,7524518.4,0.02,"7,524,518.40",86688.0,86.8,United States,NASDAQ,USD,1.00,USD,-,
BPE,BPER BANCA,Financials,Equity,7511915.81,0.02,"7,511,915.81",461851.0,16.26,Italy,Borsa Italiana,USD,0.86,EUR,-,
SOFI,SOFI TECHNOLOGIES,Financials,Equity,7492935.52,0.02,"7,492,935.52",390664.0,19.18,United States,NASDAQ,USD,1.00,USD,-,
028260,SAMSUNG C&T CORP,Industrials,Equity,7467842.6,0.02,"7,467,842.60",27457.0,271.98,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
QBE,QBE INSURANCE GROUP,Financials,Equity,7463732.75,0.02,"7,463,732.75",473258.0,15.77,Australia,Asx - All Markets,USD,1.39,AUD,-,
PAAS,PAN AMERICAN SILVER,Materials,Equity,7453898.37,0.02,"7,453,898.37",135744.0,54.91,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
4901,FUJIFILM HOLDINGS,Information Technology,Equity,7437308.56,0.02,"7,437,308.56",359500.0,20.69,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
HEIA,HEINEKEN NV,Consumer Staples,Equity,7425514.94,0.02,"7,425,514.94",88384.0,84.01,Netherlands,Euronext Amsterdam,USD,0.86,EUR,-,
8801,MITSUI FUDOSAN,Real Estate,Equity,7421892.73,0.02,"7,421,892.73",778700.0,9.53,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
KOTAKBANK,KOTAK MAHINDRA BANK LTD,Financials,Equity,7417522.45,0.02,"7,417,522.45",1670713.0,4.44,India,National Stock Exchange Of India,USD,95.55,INR,-,
BMW,BMW,Consumer Discretionary,Equity,7412293.47,0.02,"7,412,293.47",106184.0,69.81,Germany,Xetra,USD,0.86,EUR,-,
FFIV,F5 INC,Information Technology,Equity,7402830.12,0.02,"7,402,830.12",18046.0,410.22,United States,NASDAQ,USD,1.00,USD,-,
RBLX,ROBLOX CORP CLASS A,Communication,Equity,7395568.25,0.02,"7,395,568.25",193855.0,38.15,United States,NYSE,USD,1.00,USD,-,
000270,KIA CORPORATION,Consumer Discretionary,Equity,7363414.31,0.02,"7,363,414.31",80618.0,91.34,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
3382,SEVEN & I HOLDINGS,Consumer Staples,Equity,7335851.12,0.02,"7,335,851.12",580600.0,12.63,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
CCEP,COCA COLA EUROPACIFIC PARTNERS PLC,Consumer Staples,Equity,7305379.72,0.02,"7,305,379.72",68071.0,107.32,Netherlands,NASDAQ,USD,1.00,USD,-,
EXE,EXPAND ENERGY,Energy,Equity,7305508.0,0.02,"7,305,508.00",74546.0,98.0,United States,NASDAQ,USD,1.00,USD,-,
NRG,NRG ENERGY INC,Utilities,Equity,7255996.61,0.02,"7,255,996.61",63421.0,114.41,United States,NYSE,USD,1.00,USD,-,
LGEN,LEGAL AND GENERAL GROUP PLC,Financials,Equity,7209008.8,0.02,"7,209,008.80",1822655.0,3.96,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
CMS,CMS ENERGY,Utilities,Equity,7199578.9,0.02,"7,199,578.90",105334.0,68.35,United States,NYSE,USD,1.00,USD,-,
AFRM,AFFIRM HOLDINGS CLASS A,Financials,Equity,7196108.85,0.02,"7,196,108.85",92865.0,77.49,United States,NASDAQ,USD,1.00,USD,-,
1288,AGRICULTURAL BANK OF CHINA LTD H,Financials,Equity,7191672.83,0.02,"7,191,672.83",9035000.0,0.8,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
CDE,COEUR MINING,Materials,Equity,7185023.84,0.02,"7,185,023.84",323504.0,22.21,United States,NYSE,USD,1.00,USD,-,
MTX,MTU AERO ENGINES HOLDING AG,Industrials,Equity,7185247.76,0.02,"7,185,247.76",17205.0,417.63,Germany,Xetra,USD,0.86,EUR,-,
KHC,KRAFT HEINZ,Consumer Staples,Equity,7187154.87,0.02,"7,187,154.87",285999.0,25.13,United States,NASDAQ,USD,1.00,USD,-,
FEMSAUBD,FOMENTO ECONOMICO MEXICANO,Consumer Staples,Equity,7171859.56,0.02,"7,171,859.56",595596.0,12.04,Mexico,Bolsa Mexicana De Valores,USD,16.97,MXN,-,
16,SUN HUNG KAI PROPERTIES LTD,Real Estate,Equity,7167959.28,0.02,"7,167,959.28",455000.0,15.75,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
XPO,XPO,Industrials,Equity,7151268.42,0.02,"7,151,268.42",37322.0,191.61,United States,NYSE,USD,1.00,USD,-,
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,Equity,7146712.8,0.02,"7,146,712.80",82288.0,86.85,United States,NYSE,USD,1.00,USD,-,
STE,STERIS,Health Care,Equity,7138200.8,0.02,"7,138,200.80",30640.0,232.97,United States,NYSE,USD,1.00,USD,-,
2269,WUXI BIOLOGICS CAYMAN,Health Care,Equity,7114989.67,0.02,"7,114,989.67",1104500.0,6.44,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
IHG,INTERCONTINENTAL HOTELS GROUP PLC,Consumer Discretionary,Equity,7108141.5,0.02,"7,108,141.50",43635.0,162.9,United Kingdom,London Stock Exchange,USD,1.00,USD,-,
6669,WIWYNN CORPORATION,Information Technology,Equity,7098846.29,0.02,"7,098,846.29",33000.0,215.12,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
ACA,CREDIT AGRICOLE SA,Financials,Equity,7090559.49,0.02,"7,090,559.49",333520.0,21.26,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
MKL,MARKEL GROUP,Financials,Equity,7093260.96,0.02,"7,093,260.96",3928.0,1805.82,United States,NYSE,USD,1.00,USD,-,
INCY,INCYTE CORP,Health Care,Equity,7088931.3,0.02,"7,088,931.30",55495.0,127.74,United States,NASDAQ,USD,1.00,USD,-,
CW,CURTISS WRIGHT,Industrials,Equity,7083022.02,0.02,"7,083,022.02",11698.0,605.49,United States,NYSE,USD,1.00,USD,-,
EVN,EVOLUTION MINING,Materials,Equity,7073165.65,0.02,"7,073,165.65",627261.0,11.28,Australia,Asx - All Markets,USD,1.39,AUD,-,
ENTG,ENTEGRIS INC,Information Technology,Equity,7051748.99,0.02,"7,051,748.99",48529.0,145.31,United States,NASDAQ,USD,1.00,USD,-,
BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,Equity,7042355.28,0.02,"7,042,355.28",38466.0,183.08,United States,NYSE,USD,1.00,USD,-,
5020,ENEOS HOLDINGS,Energy,Equity,7039128.67,0.02,"7,039,128.67",842580.0,8.35,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
NBK,NATIONAL BANK OF KUWAIT,Financials,Equity,7036298.01,0.02,"7,036,298.01",2488899.0,2.83,Kuwait,Kuwait Stock Exchange,USD,0.31,KWD,-,
SMCI,SUPER MICRO COMPUTER INC,Information Technology,Equity,7021219.14,0.02,"7,021,219.14",182559.0,38.46,United States,NASDAQ,USD,1.00,USD,-,
COL,COLES GROUP LTD,Consumer Staples,Equity,6988609.12,0.02,"6,988,609.12",409346.0,17.07,Australia,Asx - All Markets,USD,1.39,AUD,-,
HEXA B,HEXAGON CLASS B,Information Technology,Equity,6977130.64,0.02,"6,977,130.64",652744.0,10.69,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
035420,NAVER,Communication,Equity,6965290.82,0.02,"6,965,290.82",44417.0,156.82,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
FRE,FRESENIUS N,Health Care,Equity,6960367.93,0.02,"6,960,367.93",129364.0,53.8,Germany,Xetra,USD,0.86,EUR,-,
VAL,VALTERRA PLATINUM LTD,Materials,Equity,6933781.53,0.02,"6,933,781.53",79585.0,87.12,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
AMRZ,AMRIZE AG,Materials,Equity,6919028.09,0.02,"6,919,028.09",156221.0,44.29,United States,NYSE,USD,1.00,USD,-,
AMCR,AMCOR PLC,Materials,Equity,6919524.36,0.02,"6,919,524.36",148743.0,46.52,United States,NYSE,USD,1.00,USD,-,
TPL,TEXAS PACIFIC LAND,Energy,Equity,6910619.32,0.02,"6,910,619.32",18692.0,369.71,United States,NYSE,USD,1.00,USD,-,
ANTO,ANTOFAGASTA PLC,Materials,Equity,6912763.28,0.02,"6,912,763.28",126008.0,54.86,United Kingdom,London Stock Exchange,USD,0.74,GBP,-,
SCCO,SOUTHERN COPPER CORP,Materials,Equity,6881813.32,0.02,"6,881,813.32",31819.0,216.28,Peru,NYSE,USD,1.00,USD,-,
SHB A,SVENSKA HANDELSBANKEN-A SHS,Financials,Equity,6879193.88,0.02,"6,879,193.88",444867.0,15.46,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
SAAB B,SAAB CLASS B,Industrials,Equity,6867344.15,0.02,"6,867,344.15",101952.0,67.36,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
9020,EAST JAPAN RAILWAY,Industrials,Equity,6865515.94,0.02,"6,865,515.94",303500.0,22.62,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
GMAB,GENMAB,Health Care,Equity,6853553.86,0.02,"6,853,553.86",20298.0,337.65,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.42,DKK,-,
