date,metric_code,metric,group,value,unit,source_series
2004-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-22.8,%,DRTSCILM
2004-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,13.2,% annualized,H8B1020NCBCMG
2004-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.5,% annualized,H8B1020NCBCMG
2004-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.5,% annualized,H8B1020NCBCMG
2004-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.45,%,CORBLACBS
2004-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,5175727.0,$mn SAAR,BCNSDODNS
2004-07-01,delinquency,Business Loan Delinquency Rate,신용손실,2.03,%,DRBLACBS
2004-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-20.0,%,DRTSCILM
2004-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.3,% annualized,H8B1020NCBCMG
2004-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.2,% annualized,H8B1020NCBCMG
2004-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,11.4,% annualized,H8B1020NCBCMG
2004-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.39,%,CORBLACBS
2004-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,5253078.0,$mn SAAR,BCNSDODNS
2004-10-01,delinquency,Business Loan Delinquency Rate,신용손실,1.82,%,DRBLACBS
2004-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-21.1,%,DRTSCILM
2004-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,12.0,% annualized,H8B1020NCBCMG
2004-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,11.8,% annualized,H8B1020NCBCMG
2005-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,13.6,% annualized,H8B1020NCBCMG
2005-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.26,%,CORBLACBS
2005-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,5321793.0,$mn SAAR,BCNSDODNS
2005-01-01,delinquency,Business Loan Delinquency Rate,신용손실,1.62,%,DRBLACBS
2005-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-23.6,%,DRTSCILM
2005-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.5,% annualized,H8B1020NCBCMG
2005-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,11.9,% annualized,H8B1020NCBCMG
2005-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,16.2,% annualized,H8B1020NCBCMG
2005-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.24,%,CORBLACBS
2005-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,5395225.0,$mn SAAR,BCNSDODNS
2005-04-01,delinquency,Business Loan Delinquency Rate,신용손실,1.5,%,DRBLACBS
2005-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-24.1,%,DRTSCILM
2005-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,5.0,% annualized,H8B1020NCBCMG
2005-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,14.6,% annualized,H8B1020NCBCMG
2005-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,16.5,% annualized,H8B1020NCBCMG
2005-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.21,%,CORBLACBS
2005-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,5434412.0,$mn SAAR,BCNSDODNS
2005-07-01,delinquency,Business Loan Delinquency Rate,신용손실,1.47,%,DRBLACBS
2005-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-16.7,%,DRTSCILM
2005-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,14.8,% annualized,H8B1020NCBCMG
2005-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,8.2,% annualized,H8B1020NCBCMG
2005-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.3,% annualized,H8B1020NCBCMG
2005-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.31,%,CORBLACBS
2005-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,5535493.0,$mn SAAR,BCNSDODNS
2005-10-01,delinquency,Business Loan Delinquency Rate,신용손실,1.44,%,DRBLACBS
2005-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-8.8,%,DRTSCILM
2005-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.8,% annualized,H8B1020NCBCMG
2005-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,11.6,% annualized,H8B1020NCBCMG
2006-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.1,% annualized,H8B1020NCBCMG
2006-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.21,%,CORBLACBS
2006-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,5653569.0,$mn SAAR,BCNSDODNS
2006-01-01,delinquency,Business Loan Delinquency Rate,신용손실,1.39,%,DRBLACBS
2006-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-10.7,%,DRTSCILM
2006-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.1,% annualized,H8B1020NCBCMG
2006-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,8.9,% annualized,H8B1020NCBCMG
2006-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,8.6,% annualized,H8B1020NCBCMG
2006-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.27,%,CORBLACBS
2006-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,5762306.0,$mn SAAR,BCNSDODNS
2006-04-01,delinquency,Business Loan Delinquency Rate,신용손실,1.3,%,DRBLACBS
2006-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-12.3,%,DRTSCILM
2006-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,12.6,% annualized,H8B1020NCBCMG
2006-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,13.5,% annualized,H8B1020NCBCMG
2006-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,12.0,% annualized,H8B1020NCBCMG
2006-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.3,%,CORBLACBS
2006-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,5806411.0,$mn SAAR,BCNSDODNS
2006-07-01,delinquency,Business Loan Delinquency Rate,신용손실,1.26,%,DRBLACBS
2006-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-8.9,%,DRTSCILM
2006-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.2,% annualized,H8B1020NCBCMG
2006-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,3.2,% annualized,H8B1020NCBCMG
2006-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.2,% annualized,H8B1020NCBCMG
2006-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.34,%,CORBLACBS
2006-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,5948598.0,$mn SAAR,BCNSDODNS
2006-10-01,delinquency,Business Loan Delinquency Rate,신용손실,1.15,%,DRBLACBS
2006-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,0.0,%,DRTSCILM
2006-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.6,% annualized,H8B1020NCBCMG
2006-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.8,% annualized,H8B1020NCBCMG
2007-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,4.3,% annualized,H8B1020NCBCMG
2007-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.37,%,CORBLACBS
2007-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6080711.0,$mn SAAR,BCNSDODNS
2007-01-01,delinquency,Business Loan Delinquency Rate,신용손실,1.19,%,DRBLACBS
2007-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,0.0,%,DRTSCILM
2007-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.3,% annualized,H8B1020NCBCMG
2007-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,1.9,% annualized,H8B1020NCBCMG
2007-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,12.6,% annualized,H8B1020NCBCMG
2007-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.42,%,CORBLACBS
2007-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6278737.0,$mn SAAR,BCNSDODNS
2007-04-01,delinquency,Business Loan Delinquency Rate,신용손실,1.19,%,DRBLACBS
2007-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-3.8,%,DRTSCILM
2007-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,8.2,% annualized,H8B1020NCBCMG
2007-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.3,% annualized,H8B1020NCBCMG
2007-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.3,% annualized,H8B1020NCBCMG
2007-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.46,%,CORBLACBS
2007-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6484418.0,$mn SAAR,BCNSDODNS
2007-07-01,delinquency,Business Loan Delinquency Rate,신용손실,1.21,%,DRBLACBS
2007-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,7.5,%,DRTSCILM
2007-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,16.2,% annualized,H8B1020NCBCMG
2007-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,14.5,% annualized,H8B1020NCBCMG
2007-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,8.3,% annualized,H8B1020NCBCMG
2007-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.65,%,CORBLACBS
2007-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6641937.0,$mn SAAR,BCNSDODNS
2007-10-01,delinquency,Business Loan Delinquency Rate,신용손실,1.3,%,DRBLACBS
2007-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,19.2,%,DRTSCILM
2007-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,6.8,% annualized,H8B1020NCBCMG
2007-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,7.9,% annualized,H8B1020NCBCMG
2008-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,10.7,% annualized,H8B1020NCBCMG
2008-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.71,%,CORBLACBS
2008-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6767013.0,$mn SAAR,BCNSDODNS
2008-01-01,delinquency,Business Loan Delinquency Rate,신용손실,1.44,%,DRBLACBS
2008-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,32.1,%,DRTSCILM
2008-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.0,% annualized,H8B1020NCBCMG
2008-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,9.0,% annualized,H8B1020NCBCMG
2008-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,3.0,% annualized,H8B1020NCBCMG
2008-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,0.84,%,CORBLACBS
2008-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6886046.0,$mn SAAR,BCNSDODNS
2008-04-01,delinquency,Business Loan Delinquency Rate,신용손실,1.77,%,DRBLACBS
2008-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,55.4,%,DRTSCILM
2008-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-2.4,% annualized,H8B1020NCBCMG
2008-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-4.2,% annualized,H8B1020NCBCMG
2008-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-1.4,% annualized,H8B1020NCBCMG
2008-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,1.03,%,CORBLACBS
2008-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6957255.0,$mn SAAR,BCNSDODNS
2008-07-01,delinquency,Business Loan Delinquency Rate,신용손실,1.77,%,DRBLACBS
2008-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,57.7,%,DRTSCILM
2008-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,1.4,% annualized,H8B1020NCBCMG
2008-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,11.0,% annualized,H8B1020NCBCMG
2008-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,11.3,% annualized,H8B1020NCBCMG
2008-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,1.27,%,CORBLACBS
2008-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6919403.0,$mn SAAR,BCNSDODNS
2008-10-01,delinquency,Business Loan Delinquency Rate,신용손실,2.54,%,DRBLACBS
2008-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,83.6,%,DRTSCILM
2008-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-9.3,% annualized,H8B1020NCBCMG
2008-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-8.4,% annualized,H8B1020NCBCMG
2009-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-5.6,% annualized,H8B1020NCBCMG
2009-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,1.94,%,CORBLACBS
2009-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6863715.0,$mn SAAR,BCNSDODNS
2009-01-01,delinquency,Business Loan Delinquency Rate,신용손실,3.17,%,DRBLACBS
2009-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,64.2,%,DRTSCILM
2009-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,2.9,% annualized,H8B1020NCBCMG
2009-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-7.0,% annualized,H8B1020NCBCMG
2009-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-7.7,% annualized,H8B1020NCBCMG
2009-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,2.43,%,CORBLACBS
2009-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6797247.0,$mn SAAR,BCNSDODNS
2009-04-01,delinquency,Business Loan Delinquency Rate,신용손실,3.78,%,DRBLACBS
2009-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,39.6,%,DRTSCILM
2009-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-6.8,% annualized,H8B1020NCBCMG
2009-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-11.0,% annualized,H8B1020NCBCMG
2009-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-12.6,% annualized,H8B1020NCBCMG
2009-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,2.57,%,CORBLACBS
2009-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6651003.0,$mn SAAR,BCNSDODNS
2009-07-01,delinquency,Business Loan Delinquency Rate,신용손실,4.39,%,DRBLACBS
2009-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,31.5,%,DRTSCILM
2009-08-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-15.4,% annualized,H8B1020NCBCMG
2009-09-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-16.1,% annualized,H8B1020NCBCMG
2009-10-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-15.4,% annualized,H8B1020NCBCMG
2009-10-01,chargeoff,Business Loan Charge-off Rate,신용손실,2.27,%,CORBLACBS
2009-10-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6478010.0,$mn SAAR,BCNSDODNS
2009-10-01,delinquency,Business Loan Delinquency Rate,신용손실,4.27,%,DRBLACBS
2009-10-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,14.0,%,DRTSCILM
2009-11-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-9.8,% annualized,H8B1020NCBCMG
2009-12-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-12.0,% annualized,H8B1020NCBCMG
2010-01-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-9.3,% annualized,H8B1020NCBCMG
2010-01-01,chargeoff,Business Loan Charge-off Rate,신용손실,2.1,%,CORBLACBS
2010-01-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6456421.0,$mn SAAR,BCNSDODNS
2010-01-01,delinquency,Business Loan Delinquency Rate,신용손실,3.92,%,DRBLACBS
2010-01-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-5.5,%,DRTSCILM
2010-02-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-11.8,% annualized,H8B1020NCBCMG
2010-03-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-9.0,% annualized,H8B1020NCBCMG
2010-04-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-9.3,% annualized,H8B1020NCBCMG
2010-04-01,chargeoff,Business Loan Charge-off Rate,신용손실,1.85,%,CORBLACBS
2010-04-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6396429.0,$mn SAAR,BCNSDODNS
2010-04-01,delinquency,Business Loan Delinquency Rate,신용손실,3.64,%,DRBLACBS
2010-04-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-7.1,%,DRTSCILM
2010-05-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-6.2,% annualized,H8B1020NCBCMG
2010-06-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-4.5,% annualized,H8B1020NCBCMG
2010-07-01,bank_loan_growth,은행 Loans & Leases 증가율,신용량,-4.2,% annualized,H8B1020NCBCMG
2010-07-01,chargeoff,Business Loan Charge-off Rate,신용손실,1.71,%,CORBLACBS
2010-07-01,corp_debt_level,비금융기업 Debt Securities + Loans,Broad credit,6440965.0,$mn SAAR,BCNSDODNS
2010-07-01,delinquency,Business Loan Delinquency Rate,신용손실,3.32,%,DRBLACBS
2010-07-01,sloos_tightening,SLOOS C&I 대출기준 강화 비율,신용 공급의지,-8.8,%,DRTSCILM
